tourist_id,tourist_x,category,theme2,tourist_address_x,star,Like,scrap,telephone_x,소개,주요목적,평균 소요 시간,상세 정보,경사도(난이도),X_COORD,Y_COORD,요금 정보,편의시설,장소 특성,평일_시작,평일_끝,주말_시작,주말_끝,img_url
CNTS_200000000010033,송악힐링풋스킨,"전시회, 박물관 등 문화시설","['휴식/힐링', '어트랙션']",제주특별자치도 서귀포시 대정읍 송악관광로 399,,0,15,(+82) 064-794-8859,다양한 수제음료와 함께 아로마 족욕을 편안하게 즐겨보자,,1,"연중 무휴, 운영시간 : 오전 9시 ~ 오후 9시",하,126.2892282,33.20893352,"유료,족욕 7,000 / 족욕+다리,발마사지 15,000","공용주차장,현금결제,카드결제,화장실,무료 WIFI",실내,9:00:00,21:00:00,9:00:00,21:00:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202004/20/ee74e23e-a975-44ed-a7a8-1ffbfba501b3.jpg
CONT_000000000500382,송죽사터,역사유적지,"['문화유적지', '아이', '부모', '혼자', '친구', '미술/박물관', '올레', '역사유적', '어린이', '어트랙션']",제주특별자치도 서귀포시 대정읍 안성리,,0,0,(+82) 064-760-2505,정온의 절개를 소나무와 대나무에 비유하여 넋을 기린 송죽사 터,,1.21875,,,126.2857108,33.26058312,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/5a240aaf-248b-45b0-ab7c-1aeab37d8f62.jpg
CONT_000000000500387,수악,자연관광지,"['오름', '부모', '커플', '혼자', '친구', '맑음', '경관/포토', '휴식/힐링', '사계절', '자연경관', '도보여행', '도보', '포토스팟']",제주특별자치도 서귀포시 남원읍 516로 1042,,0,30,(+82),가슴을 청아하게 물들이는 오름,,1.569672131,,,126.6094882,33.3246215,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/cb4ee893-b640-412a-a3e6-cf46e86ab536.jpg
CONT_000000000500389,수월이못,자연관광지,"['문화유적지', '부모', '커플', '혼자', '친구', '아이', '휴식/힐링', '자연경관', '문화관광', '역사유적']",제주특별자치도 서귀포시 대정읍 안성리 1747,,0,6,(+82) 064-794-2803,힘 없는 마을사람들을 못살게 굴던 기생 수월의 집터를 깊게 파 빗물이 고여 이룬 못,,1.569672131,,,126.2784956,33.2584078,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/8f39f37f-9e7a-4be2-b622-8fe9a415bf0c.jpg
CNTS_200000000014297,스마일러펫,테마파크,"['반려동물', '반려동물동반입장', '파충류', '반려동물동반_식당카페', '쇼핑']",제주특별자치도 제주시 애월읍 상고길 47,,0,0,(+82),"스마일러펫은 악어, 파충류, 열대어, 육지거북을 관람할 수 있고, 토끼, 돼지, 염소 등 당근 주기 체험도 가능한 곳이다.",,1.8,"매주 수요일 정기휴무/ 소형견, 중형견, 대형견 입장 가능 / 동물보호법에 따라 목줄 및 가슴줄 길이 2미터 이내로 유지 / 리드줄, 배변봉투 필수",,126.4158541,33.46995288,,"공용주차장,화장실,무료 WIFI",,13:00:00,18:00:00,13:00:00,18:00:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202212/15/058c6863-0a00-43db-b7f2-390b578e6a45.jpg
CNTS_200000000008832,스위트몽키,자연관광지,"['부모', '아이', '체험관광', '실내관광지', '체험', '어린이', '어트랙션']",제주특별자치도 제주시 한경면 산양6길 6-9,,0,27,(+82) 0507-1391-0047,청정제주에서 친환경 농법으로 키운 맛있고 건강한 무농약 바나나농장 체험 프로그램,체험,1.5,"매주 월요일, 화요일 정기휴무",하,126.235778,33.29491121,"유료,35개월이하 유아는 무료. 아동청소년 : 36개월 ~만18세 10,000원. 성인 : 15,000원. 1인당 1kg 바나나 무료제공",공용주차장,실내+실외,10:00:00,17:00:00,10:00:00,17:00:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201906/19/f2f964de-86fb-4123-b6c0-c84e4e89c360.jpg
CNTS_000000000019892,스쿠버스쿨,레저스포츠,"['커플', '혼자', '친구', '체험관광', '액티비티', '해양스포츠', '스쿠버다이빙', '체험', '레저/체험', 'waterleisure', '수상레저', '어트랙션']",제주특별자치도 제주시 서해안로 301,,4,34,(+82) 064-713-2711,"탐험, 도전! 도시를 떠나 자신을 찾아 도전하라",,1.779411765,"이용시간은 상품, 계절, 기상에 따라 다르므로 전화 및 홈페이지 문의 바랍니다.",,126.4775614,33.50896554,,"공용주차장,현금결제,카드결제,화장실",,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/e33652d6-16b4-4b7b-aa70-333515d686a8.png
CNTS_200000000014087,스타빌,테마파크,"['관광지', '숙소', '캠핑', '럭셔리트래블인제주']",제주특별자치도 서귀포시 안덕면 광평로 34-154,,0,5,(+82) 064-793-9100,중산간에서 경험하는 다채로운 액티비티,,1.569672131,,,126.3954273,33.33841523,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202211/14/7536ee5e-62f8-4839-a545-e2cd800265e3.jpg
CONT_000000000500391,스프링데일CC,레저스포츠,"['골프', '액티비티', '체험', '레저/체험', '어트랙션', '무장애관광']",제주특별자치도 서귀포시 남원읍 서성로 459번지,,0,3,(+82) 064-800-8000,"해발400고지에 위치, 여름에는 시원하고 겨울에는 따듯한 기온의 골프장",,1.569672131,연중무휴,,126.6384879,33.32955108,,"공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설",,6:30:00,14:30:00,6:30:00,14:30:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/b8fa9b82-b143-475a-9736-65301ae120a8.jpg
CNTS_300000000016081,슬리핑라이언,자연관광지,"['휴식/힐링', '휴식/치유', '트레킹', '자연', '러닝홀리데이', '곶자왈', '오름', '러닝홀리데이인제주', '2023_관광10선_가을']",제주특별자치도 서귀포시 안덕면 화순서동로 151,,0,1,(+82) 010-6350-0032,머릿속을 비우고 오감을 깨우는 제주 트레킹,,1.5,"홈페이지 사전예약 필수, 이용시간은 홈페이지 확인",,126.3323639,33.26347986,"유료,1인 3만 5천원",,실외,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202307/26/667096c1-5a83-43b7-9d7c-64add751ec2a.jpg
CNTS_000000000018521,신대산전망대,자연관광지,"['부모', '친구', '커플', '혼자', '경관/포토', '휴식/힐링', '액티비티', '체험', '레저/체험', '포토스팟', '어트랙션']",제주특별자치도 제주시 추자면 예초리,,1,1,(+82) --,신대산에 있는 전망대,,1.569672131,,,126.3339173,33.95231141,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/87602a57-cea2-4ba9-965b-2ebd5c2f11d3.jpg
CNTS_000000000019079,신대해안,자연관광지,"['해변', '경관/포토', '자연경관', '포토스팟']",제주특별자치도 제주시 추자면 예초리 77,,0,0,(+82) --,추자 10경 중의 하나인 신대해안길,,1.569672131,,,126.3373329,33.95293323,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/9e724e02-94cf-46c0-81eb-70dcc173da29.jpg
CNTS_200000000008043,신산공원,자연관광지,"['아이', '걷기/등산', '휴식/힐링', '테마공원', '자연경관', '어린이', '봄꽃', '벚꽃']",제주특별자치도 제주시 신산로 92-12,,0,12,(+82) 064-728-3601~4(제주시 공원녹지과),제주시 중심지 한복판에 위치한 공원,,1.569672131,,,126.5331605,33.50701956,,화장실,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201812/20/0fe1bc16-077a-4cc4-b46d-a657833a331a.JPG
CNTS_000000000021510,신산환해장성,역사유적지,"['문화유적지', '흐림', '자연경관', '문화관광', '역사유적']",제주특별자치도 서귀포시 성산읍 신산리,,0,6,(+82) --,자연으로 빚은 성벽,,1.569672131,,,126.873099,33.38452073,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/bed05524-d463-4b3e-8e92-d2714f1106c4.jpg
CNTS_000000000020982,신양포구,자연관광지,"['포구', '해변', '문화유적지', '맑음', '자연경관', '역사유적']",제주특별자치도 서귀포시 성산읍 고성리,,0,1,(+82) --,성산일충봉과 섭지코지가 한눈에 보이는 신양포구,,1.569672131,연중무휴,,126.9082695,33.44931659,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/11dbcc1e-2ad5-4547-ba85-54dde5fd73c4.jpg
CNTS_000000000021043,신양항,자연관광지,"['올레', '여자', '남자', '맑음']",제주특별자치도 제주시 추자면 신양리,,1,0,(+82) --,제주올레길 18-1코스의 시작과 끝을 함께하는 곳,,1.569672131,,,126.3314042,33.94720603,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/fa13338a-551e-48e1-a390-c418e5e165cb.gif
CONT_000000000500401,신양해안도로,자연관광지,"['해변', '드라이브', '친구', '커플', '맑음', '자연경관']",제주특별자치도 서귀포시 성산읍 신고로,,2,50,(+82) 064-760-2772,성산일출봉을 배경으로 그림처럼 아름다운 풍경이 펼쳐지는 곳,,1.569672131,,,126.9166097,33.44053852,,"공용주차장,화장실,편의점,음료대,유도 및 안내시설",,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/1db7c20c-cb81-4f53-b022-521354a952c8.jpg
CNTS_200000000007283,신엄포구,자연관광지,"['커플', '일몰', '사계절', '포구', '자연경관']",제주특별자치도 제주시 애월읍 애월해안로,,0,4,(+82),애월해안도로와 올레길 16코스 내에 위치한 포구이다.,,1.569672131,,,126.3572978,33.47880554,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201807/26/63e16ff0-36dc-47f7-83ad-e83478a895d6.JPG
CNTS_200000000007520,신천리 벽화마을,"전시회, 박물관 등 문화시설","['예술', '걷기/등산', '경관/포토', '문화관광', '마을산책', '마을관광', '포토스팟']",제주특별자치도 서귀포시 성산읍 신천리,,2,15,(+82) 064-787-0157,신천리에 위치한 벽화마을,,1.47761194,,,126.8520739,33.34829911,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201809/19/91ef85e8-1ef4-4c63-b124-035f76e0a132.jpg
CNTS_300000000013097,신촌포구,자연관광지,"['제주', '제주도', '신촌포구', '제주바다', '제주', '제주낚시터', '제주낚시스팟']",제주특별자치도 제주시 조천읍 신촌북3길 3,,0,0,(+82),다이빙과 스노쿨링의 천국인 제주도의 핫 스팟중 하나인 신촌포구,"물놀이,포토스팟",2.5,,중,126.6187237,33.53718798,무료,,실외,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202407/23/cea57143-290e-4c13-a9c4-5b8ea012157c.jpg
CNTS_200000000010373,신풍리 밭담길,자연관광지,"['밭담', '성산', '신풍리', '농촌체험마을', '자연경관', '문화관광', '체험', '도보여행', '도보', '언택트']",제주특별자치도 서귀포시 성산읍 신풍하동로 39,,0,5,(+82) 064-782-7445,"성산읍 신풍리는 '새롭고 풍요로운 마을을 지향한다'는 뜻을 가지고 있는는 반농반어촌 마을로, 전통문화와 생활풍속이 오늘날까지 살아있는 '어멍아방(어머니, 아버지)잔치마을'로 알려져 있다.",,1.569672131,,,126.840549,33.36188819,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202007/10/16522f12-1eb4-4fa4-902b-b41bc5c4cccd.jpg
CNTS_200000000007939,신효 생활개선회,테마파크,"['체험관광', '아이', '감귤', '어린이', '어트랙션']",제주특별자치도 서귀포시 효돈순환로 44,,0,7,(+82) 010-9733-2268,제주 감귤로 만든 건강한 먹거리 체험을 할 수 있는 곳,,1.8,,,126.6155284,33.26683926,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201811/29/3b717de8-7dfe-41c4-bcbe-3438577f6b27.jpg
CNTS_200000000007378,신효베스트마을,자연관광지,"['체험관광', '아이', '귤향과즐', '마을산책', '마을관광', '어린이', '어트랙션']",제주특별자치도 서귀포시 일주동로 8190,,0,4,(+82) 064-767-6780,귤향과즐 만들기 체험을 할 수 있는 곳,,1.569672131,,,126.6124153,33.2607683,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201808/17/9c38c0ac-5a51-48b7-8c63-8fe8eb27dea0.jpg
CNTS_000000000000976,신흥2리 동백마을,"전시회, 박물관 등 문화시설","['웰니스', '만남', '즐김', '치유', '체험', '부모', '자연경관', '마을산책', '마을관광', '동백', '어트랙션', '2023_관광10선_봄', 'Moment_봄']",제주특별자치도 서귀포시 남원읍 한신로531번길 22-1,,4,67,(+82) 064-764-8756,서귀포시 신흥2리 제주동백마을에서는 제주 토종 동백나무에서 얻어진 동백을 이용한 동백비누 만들기와 주민들이 재래식으로 압착해 짜낸 동백기름을 맛볼 수 있는 동백비빔밥 체험 프로그램을 운영하고 있다. 특히 제주동백마을에서 생산하는 동백기름은 지역민들이 낮에 감귤농사를 짓고 저녁에 동백마을 방앗간에 모여 좋은 동백열매 하나하나 손으로 골라내고 재래식으로 생산하고 있어 그 품질의 우수성을 인정받아 국내 대형 화장품 업체에도 납품할 정도라고 한다.,,1.569672131,"주말, 공휴일",,126.7451097,33.32047261,,"공용주차장,화장실,편의점",,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202108/03/bbb66949-d6fa-47e7-a864-c1780954a124.jpg
CNTS_200000000008074,심헌갤러리,"전시회, 박물관 등 문화시설","['미술/박물관', '전시', '경관/포토', '실내', '실내관광지', '문화관광', '포토스팟', '어트랙션']",제주특별자치도 제주시 아란14길 3,,1,6,(+82) 064-702-1003,다양한 장르의 전시를 즐길 수 있는 문화공간,,1.47761194,"이용시간: 10:00~ 19:00 *일요일휴관 (명절, 공휴일에도 정상운영)",,126.5440475,33.47076523,무료,화장실,,10:00:00,19:00:00,10:00:00,19:00:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201812/26/336a9fa1-7fef-4930-b0f7-ac58d49d8a96.JPG
CNTS_300000000016086,아띠스떼21,"전시회, 박물관 등 문화시설","['휴식/힐링', '전시와행사', '그림', '미술', '수채화', '아크릴화', '유화', '러닝홀리데이인제주']",제주특별자치도 서귀포시 안덕면 동광본동로 14-5,,0,0,(+82) 0507-1350-5127,그림을 그리며 행복을 찾는 곳,,1.5,"평일 성인반, 주말 키즈반",,126.3380342,33.30746627,"유료,1개월 18만원(모든 미술재료비 포함)",,실내,10:00:00,15:00:00,10:00:00,12:00:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202307/26/f8e0e903-09e3-4d97-8ce2-cefe957630b3.jpg
CNTS_300000000013010,아르떼 키즈파크 제주,테마파크,"['제주키즈카페', '아이와가볼만한곳', '어린이', '가족', '실내관광지', '어트랙션', '관광지']",제주특별자치도 제주시 애월읍 월각로 929 (봉성리) 아르떼 키즈파크 제주,,0,3,(+82) 064-799-7007,가보지 못한 자연 속 즐거운 놀이 세상 Joyful Nature,"체험,유아시설,공연/전시,포토스팟",1.8,연중무휴 / 10:00~19:00,,126.3585969,33.35394545,"유료,주중 보호자 12,000원, 주중 2시간 어린이 25,000원, 주중 3시간 어린이 30,000원 / 주말, 공휴일 보호자 12,000원, 주말, 공휴일 2시간 어린이 30,000원, 주말, 공휴일 3시간 어린이 35,000원","공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,경보 및 피난시설,엘리베이터",실내,10:00:00,19:00:00,10:00:00,19:00:00,https://api.cdn.visitjeju.net/thumbnail/photomng/imgpath/202405/09/6e5ad58b-6f74-4934-af1f-a1eef3905cf1.jpg
CNTS_000000000020030,아이리스촬영지,자연관광지,"['등대', '경관/포토', '친구', '커플', '맑음', '포토스팟']",제주특별자치도 서귀포시 표선면,,6,78,(+82) --,"이병헌, 김태희 주연의 KBS 인기드라마 아이리스의 촬영지",,1.569672131,,,126.8309821,33.32671611,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/6c89b422-5181-4b3e-9e39-0ed1e4f346e5.jpg
CNTS_300000000012853,아일랜드 터프팅,레저스포츠,"['제주시청', '터프팅', '제주터프팅']","제주특별자치도 제주시 동고산로 1, 3층",,1,1,(+82) 0507-1429-4864,형형색색의 실들로 다양한 나만의 소품을 만들어 볼 수 있는 공방,,1.779411765,연중무휴,,126.531422,33.49802313,,,,10:00:00,19:00:00,10:00:00,19:00:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202311/22/9bdeae38-bdf5-44f0-a3da-0f84c730cb00.jpg
CNTS_300000000015866,아일랜드 플라워,자연관광지,"['성산', '동물원', '먹이주기체험', '이색체험']",제주특별자치도 서귀포시 성산읍 서성일로 602,,0,1,(+82) 064-782-0955,먹이주기 체험이 가능한 작은 동물원,,3,,하,126.8496383,33.42432211,유료,,실내+실외,10:00:00,17:30:00,10:00:00,17:30:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/19/c01dcf02-0732-48b4-9222-4019e2426706.jpg
CNTS_200000000008851,아일랜드에프,자연관광지,"['선상낚시', '낚시체험', '선상리조트', '체험', '어트랙션']","제주특별자치도 서귀포시 성산읍 성산등용로 112-7, 2층",,0,19,(+82) 0507-1416-2221,우도와 성산일출봉 사이 제주바다에 떠있는 선상테마파크,"해양스포츠,체험",3,"천재지변으로 인한 선박 운항 불가시엔 예약을 하셨더라도 숙박 및 체험이 불가하시며,예약자의 경우 전액환불 처리 이외의 보상은 따로 이루어지지않는 점 양해부탁드립니다.",하,126.9331048,33.47191267,"유료,25,000~170,000","공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설",실내+실외,7:00:00,18:00:00,7:00:00,18:00:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201907/02/c5ba33cc-03b6-4711-8869-21b94e729d66.jpg
CNTS_300000000015867,아토도예공방,"전시회, 박물관 등 문화시설","['서귀포시내', '도자기체험', '이색체험']",제주특별자치도 서귀포시 남성로 134-1,,0,0,(+82) 010-7102-9951,,,1.47761194,,,126.5544866,33.24284262,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/19/434a0b93-05e8-45a7-8621-7134985943f0.jpg
CNTS_300000000016111,아트진,"전시회, 박물관 등 문화시설","['체험', '원데이클래스', '보태니컬아트', '그림']","제주특별자치도 서귀포시 신서로48번길 31 (강정동, 명성 클리닉 빌딩) 4층 아트진",,1,0,(+82) 010-4015-1204,색연필 보태니컬아트 화실,,1.5,"원데이클래스 : 매주 월, 화, 목, 금요일 2시~4시(2시간수업) / 정규클래스 : 매주 수, 목, 토요일 오전10시30분~12시(90분수업)",,126.5086363,33.25357747,"유료,프로그램별 상이","공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대",,0:00:00,0:00:00,0:00:00,0:00:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202308/03/b40f7d89-0ade-4412-856e-764e61046edf.jpg
CNTS_300000000015868,아틀리에1950,"전시회, 박물관 등 문화시설","['제주시내', '연동', '원데이클래스', '이색체험']",제주특별자치도 제주시 신광로1길 44 4층,,0,0,(+82) 064-782-1951,삶을 예술로 만드는 특별한 공예 체험,,2.5,매주 일요일 정기휴무,중,126.4904584,33.49193808,유료,,실내,10:00:00,17:00:00,10:00:00,17:00:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/19/8252fb40-7f5e-421d-ad84-ca137513b4a2.jpg
CNTS_000000000022002,아홉굿마을 낙천리 농어촌체험마을,자연관광지,"['체험관광', '아이', '사계절', '체험', '마을산책', '마을관광', '어린이', '어트랙션']",한경면 낙수로 97,,2,7,(+82) 064-773-1964,주민들이 직접 만든 1000개의 의자가 있는 마을,,1.569672131,,,126.226255,33.32790274,,화장실,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/fdf832e8-95c2-4e57-b8bf-ff99930ee402.png
CNTS_200000000007190,안덕면 사계어촌계,자연관광지,"['경관/포토', '체험관광', '해변', '바릇잡이', '체험', '포토스팟', '어트랙션']",제주특별자치도 서귀포시 안덕면 형제해안로 20,,1,10,(+82) 064-792-3090,용머리해안과 하멜상선 기념관 인근에 위치한 바릇잡이 포인트.,"체험,물놀이",1.5,,하,126.304516,33.22809644,무료,,실외,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201807/09/5864e9f4-f0e4-4b72-81da-d26461ff60e2.jpg
CONT_000000000500414,안세미,자연관광지,"['오름', '걷기/등산', '자연경관', '도보여행', '도보']",제주특별자치도 제주시 봉개동 산2,,1,1,(+82) 064-710-6072,청정 자연을 담은 맑은 샘이 있는 오름,,1.569672131,,,126.6061021,33.46820689,,공용주차장,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/1a5eb597-ecc4-433f-b6d5-3c9f1d0a399e.jpg
CONT_000000000500418,알밤,자연관광지,"['부모', '커플', '혼자', '친구', '아이', '맑음', '오름', '자연경관', '도보여행', '도보', '어린이']",제주특별자치도 제주시 조천읍 선흘남4길 229,,0,3,(+82),오름 모양이 밤알같이 생겼다하여 붙여진 오름,,1.569672131,,,126.7035287,33.49121073,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/d0cd0181-99b5-46ab-885a-f8bce94a4e2f.jpg
CONT_000000000500422,알오름,자연관광지,"['커플', '친구', '맑음', '오름', '자연경관', '도보여행', '도보']",제주특별자치도 서귀포시 성산읍 시흥상동로,,1,2,(+82),제주 동부를 한눈에 볼 수 있는 알오름,,1.569672131,연중무휴,,126.8973744,33.47558356,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/32e1521b-6b74-4435-976d-e49dc90e1fa7.jpg
CNTS_200000000011999,알제이,자연관광지,"['휴식/힐링', '체험관광', '체험', '레저/체험', '수상레저', '어트랙션', '관광지']",제주특별자치도 제주시 애월읍 애원로 515,,0,2,(+82) 0507-1369-1320,안녕하세요 제주도 마을체험을 진행 & 개발하는 알제이입니다,,1.569672131,,,126.3527227,33.42929887,,,,10:00:00,18:30:00,10:00:00,18:30:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202109/16/eb9b794c-32c6-4b67-9eb1-8682580d7e3f.jpg
CNTS_200000000014088,앙데팡당,테마파크,"['관광지', '럭셔리트래블인제주']",제주특별자치도 제주시 애월읍 신엄안3길 136-5,,0,1,(+82) 0507-1316-2933,어린이를 위한 미술 전람회,,1.8,매주 수요일 정기휴무,,126.3536521,33.47362447,,,,10:00:00,20:00:00,10:00:00,20:00:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202211/14/5938ef3f-e799-46e7-9656-f9a050da9dae.jpg
CNTS_200000000010135,애월스쿠버다이빙스쿨,레저스포츠,"['애월', '스쿠버다이빙', '다이빙', '마린스포츠', '체험', '레저/체험', '수상레저', '어트랙션']",제주특별자치도 제주시 애월읍 애월로13길 45,,0,11,(+82) 010-5226-9101,"애월스쿠버 체험다이빙, 초급자격증부터 고급과정까지 교육","해양스포츠,체험",2.5,"매일 09:00~18:00 (요금안내) 체험다이빙 : 8만원(특약사항은 별도) 자격증과정 : 개인상담 후 접수 (포함사항)다이빙 슈트 및 부츠 렌탈마스크와 스노클 장비 렌탈부력조절장치(BCD) 렌탈수중 자가 호흡장치(SCUBA) 렌탈압축공기 탱크 렌탈수중 사진 촬영샤워실 이용료   (전문 자격증 과정) ""오픈워터 → 어드밴스드 → 레스큐 → 마스터 → 강사"" ",하,126.3215911,33.46613354,"유료,체험다이빙 : 8만원(특약사항은 별도) 자격증과정 : 개인상담 후 접수","현금결제,카드결제,화장실,무료 WIFI,음료대",실내+실외,9:30:00,18:00:00,9:30:00,18:00:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202005/11/d8246dda-878e-4860-8d11-9f1bbea3c0d2.JPG
CNTS_000000000019570,애월연대,자연관광지,"['부모', '혼자', '친구', '아이', '맑음', '경관/포토', '문화유적지', '문화관광', '역사유적', '포토스팟', '어린이']",제주특별자치도 제주시 애월읍 애월리 1975,,0,4,(+82) 064-728-2731,횃불과 연기를 이용하여 정치·군사적으로 급한 소식을 전하던 통신수단 애월 연대,,1.569672131,,,126.3130591,33.46565965,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/521637a2-baf1-4fcc-a7bd-505f32445fd2.jpg
CNTS_000000000019573,애월환해장성,자연관광지,"['문화유적지', '가을', '자연경관', '문화관광', '역사유적']",제주특별자치도 제주시 애월읍 애월로3길 60,,0,13,(+82) 060-728-2731,제주를 지키던 ‘제주의 만리장성’의 흔적이 남아있는 곳,,1.569672131,,,126.3129313,33.46835297,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/3954be6e-02d3-4493-9289-a393a038bba8.jpg
CNTS_200000000008020,어영공원,자연관광지,"['겯기/등산', '경관/포토', '휴식/힐링', '테마공원', '아이', '자연경관', '포토스팟', '어린이']",제주특별자치도 제주시 서해안로 452 (맞은편 공원),,0,10,(+82),용담이호해안도로에 조성된 공원이자 쉼터,,1.569672131,,,126.4877836,33.51770927,,"공용주차장,화장실",,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201812/19/f01cc61f-0348-42b7-979e-ed2d511c8daa.JPG
CNTS_300000000015870,언더더씨 스쿠버다이빙,레저스포츠,"['서귀포시내', '스쿠버다이빙', '이색체험']",제주특별자치도 서귀포시 소암로12번길 9,,0,0,(+82) 010-2643-4328,심해로 빠져드는 스쿠버 다이빙 체험,,2.5,,중,126.5671049,33.2442352,유료,,실외,8:00:00,20:00:00,8:00:00,20:00:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/19/169a2485-2e14-4590-9e50-7a9896a6966b.jpg
CNTS_000000000019117,엄바위장승,역사유적지,"['문화유적지', '문화관광', '역사유적', '어트랙션']",제주특별자치도 제주시 추자면 예초리 332,,0,2,(+82) --,억발장사라고도 불리는 장승으로 주민들이 소원을 비는 장승,,1.21875,,,126.3289363,33.9524973,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/1dc47ee0-9dc7-4656-9972-a5c0aa272002.jpg
CNTS_300000000015871,에이스서프,레저스포츠,"['구좌읍', '월정리', '서핑', '이색체험']",제주특별자치도 제주시 구좌읍 월정7길 62-1,,0,1,(+82) 070-4248-6296,서핑 초보자도 즐길 수 있는 체험장,,2.5,,중,126.7956486,33.55567483,유료,,실외,10:00:00,19:00:00,10:00:00,19:00:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/19/31114452-66cd-4eea-bdf6-c6821f4d605d.jpg
CNTS_200000000015188,에코승마아카데미,레저스포츠,"['조천', '교래리', '승마', '이색체험']",제주특별자치도 제주시 조천읍 비자림로 1065,,0,1,(+82) 064-747-2563,우거진 숲속에서 즐기는 승마 체험,,1,,중,126.718682,33.4345513,유료,,실외,10:00:00,17:00:00,10:00:00,17:00:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/19/d06af33e-c96b-429d-9108-fa4543495486.jpg
CNTS_000000000021101,연대포구,자연관광지,"['포구', '부모', '아이', '친구', '문화유적지', '해변', '역사유적', '어린이']",제주특별자치도 제주시 외도2동,,0,0,(+82) --,연대마을에 있는 한적한 포구,,1.569672131,,,126.4336534,33.49455403,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/be925cde-e573-4559-a059-61366ced3cfb.jpg
CNTS_000000000022846,연미마을,역사유적지,"['4.3', '문화유적지', '문화관광', '제주4.3', '역사유적', '마을산책', '마을관광', '어트랙션']",제주특별자치도,,1,1,(+82) --,4·28 평화협상 사흘만인 5월 1일 벌어진 오라리 방화사건,,1.569672131,,,126.4982291,33.4889179,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/f6dc3dde-1c49-48d4-83fb-7c72e3b735cd.jpg
