,TRAVEL_ID,GENDER,AGE_GRP,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,VISIT_AREA_NM,VISIT_AREA_TYPE_CD,total_score
8821,a_a002076,0,20,3,3,1,3,경복궁,2,15.0
8834,a_a001774,1,30,1,1,1,2,청평5일시장,4,11.0
8838,a_a004528,1,50,2,2,1,1,송도한옥마을,7,15.0
8854,a_a006034,0,30,2,1,3,1,남산공원,1,15.0
8860,a_a003329,1,20,1,1,2,1,아침고요수목원,1,15.0
8861,a_a003329,1,20,1,1,2,1,갤러리아백화점 광교점,4,15.0
8871,a_a007325,0,30,1,1,2,1,경동시장,4,12.0
8882,a_a006644,1,40,1,2,1,1,롯데프리미엄아울렛 타임빌라스,3,15.0
8896,a_a007182,0,30,1,1,2,2,화성행궁,2,12.0
8925,a_a018126,1,20,2,3,3,1,이케아 광명점,4,12.0
8946,a_a004504,0,30,2,1,2,1,플레이 더월드 강남점,6,15.0
8952,a_a004504,0,30,2,1,2,1,창경궁,2,15.0
8961,b_b007029,1,20,1,1,2,3,화성행궁,2,9.0
8963,b_b007029,1,20,1,1,2,3,방화수류정,2,13.0
8965,a_a002373,1,50,1,3,1,2,경복궁,2,15.0
8974,a_a002373,1,50,1,3,1,2,서대문형무소역사관,2,15.0
8987,a_a003317,1,20,3,1,1,3,경복궁,2,15.0
8990,a_a003317,1,20,3,1,1,3,더현대서울,4,15.0
8995,a_a003317,1,20,3,1,1,3,문화역서울284,2,15.0
8996,a_a002192,1,30,1,1,1,1,아이스타일,3,9.0
8999,a_a002192,1,30,1,1,1,1,현대프리미엄아울렛 김포점,4,15.0
9000,a_a002192,1,30,1,1,1,1,지혜의숲,3,15.0
9002,a_a002192,1,30,1,1,1,1,지혜의숲,3,15.0
9004,a_a002192,1,30,1,1,1,1,엘리펀트플라잉,4,15.0
9005,a_a002192,1,30,1,1,1,1,가드너스,3,15.0
9019,a_a005165,0,30,1,1,1,1,에버랜드,6,11.0
9023,a_a008006,1,20,2,1,1,1,임진각 평화누리,6,10.0
9033,a_a000962,0,20,3,2,1,2,청와대 본관,2,6.0
9034,a_a000962,0,20,3,2,1,2,세빛섬,3,15.0
9046,c_c005067,1,30,1,2,1,2,바람새마을,7,14.0
9048,a_a017772,1,30,1,1,1,3,화성행궁,2,15.0
9049,a_a017772,1,30,1,1,1,3,수원화성박물관,2,11.0
9051,a_a017772,1,30,1,1,1,3,수원화성,2,12.0
9054,a_a004310,0,20,3,1,1,3,동대문 문구완구시장,4,15.0
9055,a_a004310,0,20,3,1,1,3,동관왕묘,2,8.0
9063,d_d000959,0,40,1,2,1,1,에버랜드,6,11.0
9070,a_a007191,0,20,3,1,1,1,현대프리미엄아울렛 송도점,4,11.0
9077,a_a007191,0,20,3,1,1,1,솔찬공원,1,4.0
9087,a_a002786,1,20,1,1,1,2,커먼그라운드,4,12.0
9093,a_a002786,1,20,1,1,1,2,마로니에공원,1,9.0
9096,a_a002786,1,20,1,1,1,2,석촌호수산책길,7,12.0
9106,a_a002786,1,20,1,1,1,2,서울숲,1,15.0
9114,a_a013660,0,20,1,3,1,3,그라운드시소 성수,4,12.0
9118,a_a013660,0,20,1,3,1,3,서울 선릉과 정릉,2,15.0
9119,a_a013660,0,20,1,3,1,3,국립중앙박물관,2,15.0
9124,a_a015355,0,20,2,1,1,3,숭례문,2,7.0
9126,a_a015355,0,20,2,1,1,3,덕수궁,2,15.0
9134,a_a006707,1,40,1,2,1,2,인천차이나타운,8,15.0
9136,a_a004421,1,40,2,3,1,1,화성행궁,2,12.0
9137,a_a006029,0,30,1,1,3,1,현대프리미엄아울렛 김포점,4,15.0
9144,a_a002183,1,30,1,1,1,1,레솔레파크,1,15.0
9145,a_a002183,1,30,1,1,1,1,철도박물관,2,9.0
9172,a_a010065,0,30,1,1,1,3,화성행궁,2,12.0
9195,a_a007441,0,40,1,2,3,3,이천시립월전미술관,3,11.0
9201,a_a006022,0,40,1,1,1,3,백두대간,1,15.0
9207,a_a004303,0,20,2,1,1,1,에버랜드,6,15.0
9215,a_a006114,0,40,1,3,3,2,국회의사당,2,15.0
9217,a_a018055,0,40,1,2,1,3,킨텍스 제1전시장,3,7.0
9224,a_a004990,1,50,1,1,3,1,일산호수공원,1,12.0
9227,a_a003016,0,20,1,1,1,3,덕수궁,2,11.0
9251,a_a008121,1,50,1,1,1,1,올림픽공원,1,13.0
9256,a_a008121,1,50,1,1,1,1,쌈지길,4,15.0
9274,a_a009440,1,40,2,1,1,1,경복궁,2,12.0
9282,a_a009440,1,40,2,1,1,1,이랜드크루즈,5,9.0
9283,a_a009440,1,40,2,1,1,1,천주교서울대교구 주교좌 명동대성당,2,15.0
9302,a_a001103,0,20,3,3,1,1,봉은사,2,9.0
9309,a_a001103,0,20,3,3,1,1,더현대서울,4,11.0
9313,a_a001103,0,20,3,3,1,1,IFC몰,4,12.0
9334,a_a002292,1,30,1,1,1,1,스타필드 하남,4,15.0
9345,a_a001278,1,30,1,1,1,1,평화랜드,6,3.0
9352,a_a001384,1,30,1,3,3,2,서울숲,7,15.0
9382,a_a003336,0,30,2,2,1,1,국립현대미술관 과천관,3,14.0
9390,a_a011721,1,20,3,3,3,1,여의도공원,1,15.0
9409,a_a006443,1,20,1,1,1,3,올림픽공원,1,15.0
9429,a_a018026,0,30,3,1,3,1,올림픽공원,1,15.0
9439,a_a003306,1,30,1,3,1,1,임진각 평화누리,1,8.0
9440,a_a003306,1,30,1,3,1,1,롯데프리미엄아울렛 파주점,4,12.0
9448,a_a000493,1,20,3,1,2,1,문화역서울284,2,15.0
9453,a_a000493,1,20,3,1,2,1,남산서울타워,7,15.0
9466,a_a006683,1,40,1,1,1,2,화담숲,1,15.0
9467,a_a005207,1,60,1,1,1,1,수원화성박물관,2,12.0
9471,a_a005207,1,60,1,1,1,1,화성행궁,2,12.0
9476,a_a007890,1,30,1,1,1,1,화담숲,1,12.0
9480,a_a000960,1,30,1,1,1,1,산정랜드,1,12.0
9482,a_a000960,1,30,1,1,1,1,전통술박물관산사원 본원,2,13.0
9491,a_a005424,1,60,1,3,1,2,벽초지수목원,1,10.0
9497,a_a006213,1,20,3,2,1,1,석촌호수산책길,7,10.0
9500,a_a006213,1,20,3,2,1,1,올림픽공원,1,10.0
9503,a_a001805,0,50,1,1,1,1,국립서울현충원,2,15.0
9509,a_a007167,0,20,2,2,2,2,포천아트밸리,1,13.0
9515,a_a001701,0,40,1,1,1,1,남산공원,7,15.0
9521,a_a004296,0,50,1,1,1,1,오이도 빨강등대,7,12.0
9529,a_a001549,1,20,1,1,1,1,한국민속촌 자동차극장,3,15.0
9530,a_a001549,1,20,1,1,1,1,백남준아트센터,3,12.0
9532,c_c000072,0,40,3,2,2,1,한택식물원,6,12.0
9539,a_a004490,1,20,1,3,1,1,스타필드 하남,4,15.0
9542,a_a003563,1,30,3,1,1,1,두타몰,4,8.0
9549,a_a003563,1,30,3,1,1,1,현대시티아울렛 동대문점,4,9.0
9562,a_a003563,1,30,3,1,1,1,크리스찬 디올 성수,4,12.0
9566,a_a004076,1,30,1,3,2,3,수원화성,2,15.0
9577,a_a014536,0,30,2,1,3,3,현대프리미엄아울렛 송도점,4,15.0
9579,a_a014536,0,30,2,1,3,3,인천대공원,1,14.0
9581,a_a014536,0,30,2,1,3,3,솔찬공원,1,12.0
9585,a_a014536,0,30,2,1,3,3,트리플스트리트,4,15.0
9589,a_a001502,1,20,3,1,1,1,미메시스아트뮤지엄,3,15.0
9598,a_a001502,1,20,3,1,1,1,국립민속박물관 파주,2,15.0
9600,a_a007639,1,40,2,1,1,2,방화수류정,2,11.0
9603,a_a007639,1,40,2,1,1,2,화성행궁,2,5.0
9610,a_a017256,0,20,1,1,1,3,콘텐츠박스,3,15.0
9613,a_a017256,0,20,1,1,1,3,서울숲,1,15.0
9623,a_a005524,0,30,1,1,1,1,현대프리미엄아울렛 김포점,4,3.0
9629,a_a005400,0,20,1,1,1,1,스타필드 하남,4,15.0
9630,a_a017817,0,20,3,1,1,1,국립중앙박물관,2,12.0
9633,a_a017817,0,20,3,1,1,1,국립중앙박물관,2,12.0
9640,a_a006280,1,60,3,1,1,1,솔찬공원,1,14.0
9649,a_a002379,0,40,3,1,1,2,아쿠아플라넷 일산,6,12.0
9657,a_a011761,1,40,2,2,1,2,반포한강공원,1,15.0
9661,a_a011761,1,40,2,2,1,2,북악팔각정,1,10.0
9673,a_a015313,1,20,3,1,1,1,서울숲,1,15.0
9676,a_a002568,0,30,3,1,1,1,아쿠아필드 안성,4,7.0
9677,a_a002568,0,30,3,1,1,1,안성팜랜드,1,15.0
9680,a_a017913,1,60,1,3,3,1,의정부음악도서관,3,12.0
9692,a_a004298,0,40,1,2,1,3,서해랑 제부도해상케이블카 전곡정류장,6,12.0
9695,a_a000149,1,30,1,1,2,2,현대프리미엄아울렛 송도점,4,13.0
9698,a_a000149,1,30,1,1,2,2,송도센트럴파크,7,14.0
9702,a_a000149,1,30,1,1,2,2,인천차이나타운,4,12.0
9703,a_a000149,1,30,1,1,2,2,오이도 빨강등대,1,9.0
9719,a_a017741,0,30,2,2,1,2,현대프리미엄아울렛 송도점,4,15.0
9720,a_a001132,1,20,2,1,1,3,현대백화점 신촌점,4,15.0
9721,a_a001132,1,20,2,1,1,3,신촌파랑고래,3,15.0
9722,a_a001132,1,20,2,1,1,3,타임스퀘어,4,14.0
9726,a_a001132,1,20,2,1,1,3,그라운드시소 성수,3,13.0
9727,a_a001132,1,20,2,1,1,3,서울어린이대공원,1,15.0
9735,a_a004752,1,40,1,3,1,1,창경궁,2,12.0
9738,a_a007185,1,20,1,1,2,1,스타필드 하남,4,12.0
9739,a_a007185,1,20,1,1,2,1,물의정원,1,12.0
9747,a_a010254,0,30,2,1,1,2,시흥갯골생태공원,1,12.0
9756,a_a002731,1,20,2,1,2,3,동춘서커스 상설공연장,3,13.0
9760,a_a002731,1,20,2,1,2,3,오이도 빨강등대,1,11.0
9773,a_a017965,1,20,1,2,1,2,파주삼릉,2,6.0
9784,a_a001283,0,30,1,1,1,1,현대백화점 판교점,4,12.0
9792,a_a006796,1,20,2,2,1,1,경복궁,2,13.0
9813,a_a017915,0,30,3,3,3,1,미메시스아트뮤지엄,3,10.0
9814,a_a017915,0,30,3,3,3,1,콩치노 콩크리트,3,12.0
9818,a_a010571,0,20,1,1,1,1,다산생태공원,1,15.0
9827,a_a007821,1,20,1,1,3,1,신세계프리미엄아울렛 여주,4,14.0
9829,a_a005503,1,20,1,1,1,2,현대백화점 무역센터점,4,12.0
9833,a_a005503,1,20,1,1,1,2,서울숲,1,14.0
9836,a_a010028,0,40,3,1,1,2,롯데몰 김포공항점,4,15.0
9843,a_a017794,1,40,1,1,1,2,고구려대장간마을,7,15.0
9862,a_a004316,0,30,3,1,2,1,에버랜드,6,12.0
9864,a_a011803,0,30,3,1,1,3,롯데월드타워&롯데월드몰,4,12.0
9882,a_a011803,0,30,3,1,1,3,남산공원 N서울타워,1,11.0
9885,a_a003305,0,20,3,1,1,1,광장시장,4,13.0
9888,a_a003305,0,20,3,1,1,1,리움미술관,3,13.0
9899,a_a004075,0,40,2,1,1,1,수원시립미술관,3,15.0
9902,a_a004075,0,40,2,1,1,1,수원화성박물관,2,13.0
9906,a_a004075,0,40,2,1,1,1,화성행궁,2,15.0
9914,a_a002944,1,30,1,3,1,1,행리단길,7,12.0
9919,a_a007334,0,30,3,1,2,1,화담숲,1,15.0
9923,a_a002205,1,30,1,1,1,2,장안문,2,11.0
9927,a_a002205,1,30,1,1,1,2,방화수류정,2,15.0
9933,a_a002205,1,30,1,1,1,2,화성행궁,2,14.0
9947,a_a011203,1,20,1,1,1,1,한국근현대사박물관,2,14.0
9952,a_a011203,1,20,1,1,1,1,벽초지수목원,1,9.0
9973,a_a002367,1,30,2,1,3,1,수원화성,2,9.0
9975,a_a002367,1,30,2,1,3,1,갤러리아백화점 광교점,4,12.0
9978,a_a002367,1,30,2,1,3,1,반포한강공원,1,10.0
9989,a_a004164,1,20,1,1,1,3,방화수류정,2,15.0
10007,a_a007370,0,40,1,1,1,1,스타필드 하남,4,15.0
10020,a_a007091,1,30,1,1,2,1,화담숲,1,15.0
10039,a_a001900,1,30,2,1,1,2,석촌호수 서호,1,15.0
10052,a_a005100,0,40,1,1,1,1,나리공원,1,13.0
10055,a_a000678,0,40,1,3,2,1,롯데프리미엄아울렛 파주점,4,9.0
10056,a_a000678,0,40,1,3,2,1,파주공룡박물관,2,9.0
10060,a_a000678,0,40,1,3,2,1,통일동산두부마을,7,12.0
10063,a_a001981,1,50,1,1,1,3,남산서울타워,6,9.0
10074,a_a001981,1,50,1,1,1,3,인사동 문화의거리,4,9.0
10075,a_a001981,1,50,1,1,1,3,덕수궁,2,15.0
10079,a_a001981,1,50,1,1,1,3,남산케이블카,6,9.0
10081,a_a001981,1,50,1,1,1,3,청와대 본관,3,10.0
10107,a_a001244,1,20,1,1,1,1,트리플스트리트,4,15.0
10110,a_a010296,0,20,3,1,3,1,화담숲,1,12.0
10127,a_a004915,1,40,1,3,1,1,일산호수공원,1,15.0
10133,d_d000936,1,30,1,1,1,1,전통술박물관산사원 본원,2,15.0
10139,a_a001896,0,30,1,1,1,1,운현궁,2,14.0
10145,a_a001896,0,30,1,1,1,1,롯데몰 김포공항점,4,15.0
10153,a_a001867,0,20,1,1,1,3,천마정,5,15.0
10158,a_a006551,1,30,1,3,1,1,오이도종합어시장,4,10.0
10181,a_a001026,1,30,2,1,1,1,아침고요수목원,1,15.0
10184,a_a017998,0,20,3,3,1,3,파미에스테이션,4,14.0
10200,a_a010072,0,30,3,3,3,3,남대문시장,4,15.0
10204,a_a001624,0,30,2,1,1,1,의정부부대찌개거리,4,12.0
10233,a_a018154,1,20,3,2,2,1,IFC몰,4,15.0
10239,a_a017538,1,20,1,1,1,1,오이도 빨강등대,1,9.0
10243,c_c005843,1,40,3,1,3,1,카카오스크린골프&펍 위례점,5,12.0
10251,a_a003704,1,50,1,1,3,1,롯데아울렛 서울역점,4,10.0
10253,a_a003704,1,50,1,1,3,1,IFC몰,4,12.0
10256,a_a003704,1,50,1,1,3,1,더현대서울,4,12.0
10262,a_a010287,1,30,2,1,1,1,제시,4,9.0
10263,a_a010287,1,30,2,1,1,1,더현대서울,4,7.0
10264,a_a010287,1,30,2,1,1,1,여의도공원,1,10.0
10266,a_a010287,1,30,2,1,1,1,낙산공원,2,15.0
10285,a_a001999,1,20,1,1,1,1,아쿠아플라넷63,6,15.0
10286,a_a001999,1,20,1,1,1,1,신세계백화점 타임스퀘어점,4,12.0
10289,a_a001999,1,20,1,1,1,1,노량진컵밥거리,4,12.0
10292,a_a007333,0,60,1,1,1,1,노량진컵밥거리,4,15.0
10306,a_a014876,1,20,3,1,1,1,덕수궁돌담길,7,14.0
10307,a_a014876,1,20,3,1,1,1,숭례문,1,10.0
10312,a_a007034,1,40,1,1,1,1,화담숲,1,13.0
10314,a_a011104,0,40,1,1,1,3,화성행궁,2,7.0
10319,a_a011104,0,40,1,1,1,3,행리단길,2,9.0
10320,a_a011104,0,40,1,1,1,3,수원화성,2,14.0
10321,a_a011104,0,40,1,1,1,3,팔달문화센터,3,12.0
10329,a_a006989,1,20,1,1,3,1,인천차이나타운,4,13.0
10337,c_c005398,1,30,2,1,1,1,롯데프리미엄아울렛 이천점,4,15.0
10339,a_a004594,1,20,1,1,3,3,국립과천과학관,3,15.0
10342,a_a000740,1,30,1,3,1,3,동대문종합시장,4,7.0
10347,a_a000740,1,30,1,3,1,3,우산각어린이공원,1,13.0
10348,a_a014792,1,40,1,2,2,1,경복궁,2,15.0
10354,a_a014792,1,40,1,2,2,1,롯데몰 김포공항점,4,10.0
10378,a_a001264,0,30,3,2,1,1,현대백화점 압구정본점,4,12.0
10380,a_a001264,0,30,3,2,1,1,흥인지문,2,10.0
10394,a_a018181,1,20,1,1,1,1,일산호수공원,1,13.0
10399,a_a002107,1,20,1,3,3,1,종묘,2,15.0
10407,a_a008460,1,30,1,3,1,2,석촌호수 서호,1,15.0
10414,a_a006557,0,20,3,1,1,2,현대프리미엄아울렛 스페이스원,4,15.0
10418,a_a006557,0,20,3,1,1,2,현대프리미엄아울렛 스페이스원,4,15.0
10420,a_a006557,0,20,3,1,1,2,현대프리미엄아울렛 스페이스원,4,12.0
10421,a_a006557,0,20,3,1,1,2,현대프리미엄아울렛 스페이스원,4,14.0
10422,a_a006557,0,20,3,1,1,2,현대프리미엄아울렛 스페이스원,4,12.0
10425,a_a006557,0,20,3,1,1,2,현대프리미엄아울렛 스페이스원,4,14.0
10429,a_a006002,0,50,2,2,1,3,현대모터스튜디오 서울,3,15.0
10435,a_a014216,1,30,2,2,1,1,방화수류정,1,14.0
10451,a_a001612,1,30,1,1,1,3,스타필드 하남,4,15.0
10456,a_a001612,1,30,1,1,1,3,스타필드 하남,4,15.0
10461,a_a001109,0,20,2,1,1,1,청운문학도서관,1,15.0
10474,a_a001109,0,20,2,1,1,1,덕수궁,2,14.0
10479,a_a001109,0,20,2,1,1,1,더현대서울,4,13.0
10492,a_a002380,0,20,3,1,1,1,타임스퀘어,4,14.0
10494,a_a007267,1,60,1,3,1,3,쌈지길,4,12.0
10496,a_a007267,1,60,1,3,1,3,인사센트럴뮤지엄,3,14.0
10506,a_a001989,0,30,2,1,1,1,더현대서울,4,12.0
10523,a_a002259,1,50,3,1,2,1,더현대서울,4,15.0
10525,a_a002259,1,50,3,1,2,1,두부마을,7,14.0
10532,a_a002259,1,50,3,1,2,1,두타몰,4,12.0
10540,a_a009655,1,30,3,3,3,1,현대백화점 판교점,4,15.0
10551,a_a011215,1,20,2,1,1,1,에버랜드,6,10.0
10569,a_a002881,1,40,1,1,1,2,임진각 평화누리,2,15.0
10570,a_a002881,1,40,1,1,1,2,포천아트밸리,1,9.0
10596,a_a005232,1,30,2,3,1,3,국립수목원,1,13.0
10602,a_a003082,0,20,1,1,1,1,예스파크,8,9.0
10605,a_a005676,0,40,1,1,1,1,오이도 빨강등대,1,13.0
10616,a_a001164,1,30,3,3,1,1,퍼스트가든,6,14.0
10625,a_a003573,1,30,2,3,3,1,북촌한옥마을,7,15.0
10627,a_a003573,1,30,2,3,3,1,경복궁,2,13.0
10629,a_a004603,1,30,2,2,2,3,화성행궁,2,13.0
10631,a_a004603,1,30,2,2,2,3,카자구루마,4,8.0
10639,a_a001187,0,40,1,1,2,1,인천SSG랜더스필드,5,15.0
10648,a_a001187,0,40,1,1,2,1,부평역사박물관,2,15.0
10669,a_a006725,0,50,3,3,1,1,리움미술관,3,15.0
10683,a_a006394,1,30,1,1,1,1,쁘띠프랑스,2,9.0
10688,a_a004540,1,20,2,2,2,2,안양예술공원,1,9.0
10691,a_a004540,1,20,2,2,2,2,범계역광장,4,9.0
10695,a_a002399,0,60,1,2,2,1,창덕궁,2,15.0
10697,a_a002399,0,60,1,2,2,1,창경궁,2,15.0
10705,a_a007294,1,40,3,2,2,1,광장시장,4,9.0
10723,a_a002153,1,30,1,3,2,2,필룩스조명박물관,2,15.0
10734,a_a002888,1,30,1,1,3,3,에버랜드,6,15.0
10736,a_a001828,0,20,3,1,1,1,탑골공원,1,10.0
10749,a_a001828,0,20,3,1,1,1,대한민국역사박물관,2,10.0
10753,a_a002269,1,40,1,1,2,1,수도국산 달동네박물관,2,15.0
10754,a_a002269,1,40,1,1,2,1,현대프리미엄아울렛 송도점,4,15.0
10760,a_a000237,0,40,3,3,3,2,프로방스마을,7,13.0
10761,a_a000237,0,40,3,3,3,2,롯데프리미엄아울렛 파주점,4,11.0
10774,a_a003282,1,30,1,2,1,3,테르메덴,6,12.0
10791,a_a000461,1,30,1,1,1,1,동궁과월지,2,9.0
10792,a_a000461,1,30,1,1,1,1,대릉원,2,10.0
10793,a_a000461,1,30,1,1,1,1,황리단길,4,11.0
10795,a_a000461,1,30,1,1,1,1,황리단길,4,12.0
10807,a_a001603,1,30,1,1,1,1,현대프리미엄아울렛 김포점,4,12.0
10822,a_a005164,0,30,1,3,1,2,주렁주렁 동탄라크몽점,6,15.0
10839,a_a008491,0,30,1,1,1,3,빈티지패션팩토리 용인본점,4,14.0
10853,a_a005593,1,20,3,1,1,1,인사동 문화의거리,4,10.0
10875,a_a007411,1,40,1,2,2,1,현대프리미엄아울렛 김포점,4,15.0
10880,a_a017959,1,40,1,1,1,3,철도박물관,2,15.0
10881,a_a017959,1,40,1,1,1,3,레솔레파크,1,15.0
10889,a_a006719,1,20,1,3,1,1,진관사,2,13.0
10890,a_a006719,1,20,1,3,1,1,은평한옥마을,7,11.0
10897,a_a004168,0,30,3,3,3,2,덕수궁,2,15.0
10900,a_a004168,0,30,3,3,3,2,종묘,2,15.0
10902,a_a004168,0,30,3,3,3,2,국립중앙박물관,2,15.0
10905,a_a004168,0,30,3,3,3,2,청와대 본관,2,13.0
10911,a_a004168,0,30,3,3,3,2,남산서울타워,3,14.0
10914,a_a007305,0,30,1,1,1,2,성남제1공단 근린공원,1,12.0
10916,a_a007305,0,30,1,1,1,2,상상의문 분당서현점,6,12.0
10921,a_a001992,1,20,1,1,2,1,LCDC서울,3,7.0
10927,a_a001992,1,20,1,1,2,1,광장시장,4,11.0
10941,a_a001894,1,30,1,2,2,1,인천차이나타운,4,11.0
10953,a_a000852,1,20,1,1,1,1,세미원,1,15.0
10954,a_a000852,1,20,1,1,1,1,물의정원,1,13.0
10967,a_a000537,1,40,1,1,1,1,경복궁,2,9.0
10970,a_a000537,1,40,1,1,1,1,아트스페이스 이색,3,8.0
10971,a_a000537,1,40,1,1,1,1,국립현대미술관 서울관 아트샵,3,15.0
10980,a_a018110,1,20,1,1,1,2,장안문,2,15.0
10982,a_a018110,1,20,1,1,1,2,화성행궁,2,14.0
11006,a_a018102,0,50,1,2,1,3,소래포구종합어시장,4,12.0
11045,a_a000373,1,20,1,1,1,1,용문사,2,10.0
11060,a_a003135,1,30,1,1,1,1,화담숲,1,15.0
11066,a_a017937,1,30,1,1,1,2,갤러리아백화점 광교점,4,12.0
11085,a_a007221,0,40,1,1,1,3,수원화성,2,14.0
11093,a_a000982,0,40,1,3,1,1,동대문 문구완구시장,4,9.0
11101,a_a000982,0,40,1,3,1,1,동대문디자인플라자(DDP,2,12.0
11103,a_a000982,0,40,1,3,1,1,흥인지문,2,11.0
11139,a_a017903,0,20,3,1,3,1,신사동가로수길,4,14.0
11147,a_a003919,1,20,1,1,1,1,현대프리미엄아울렛 김포점,4,9.0
11154,a_a000222,1,30,3,1,1,1,화성행궁,2,14.0
11163,a_a014923,1,20,3,1,1,1,수원메쎄,3,12.0
11171,a_a005546,0,20,3,1,1,1,일산호수공원,1,12.0
11196,a_a001090,1,30,1,1,3,1,경복궁,2,15.0
11207,a_a004747,0,40,1,2,3,1,서대문형무소역사관,2,10.0
11209,a_a011510,0,30,1,2,3,2,스타필드 고양,4,13.0
11213,a_a004171,0,30,1,1,1,1,시흥프리미엄아울렛,4,12.0
11223,a_a007622,0,20,1,1,2,1,수원화성,2,15.0
11227,a_a000339,0,40,3,2,3,1,석촌호수 서호,7,12.0
11230,a_a000339,0,40,3,2,3,1,롯데월드타워&롯데월드몰,4,11.0
11239,a_a000573,1,20,2,1,3,1,수원화성,2,12.0
11253,a_a017820,1,50,1,2,1,1,노들섬,7,11.0
11258,a_a013687,0,20,3,1,1,1,방화수류정,2,15.0
11267,a_a013687,0,20,3,1,1,1,화성행궁,2,9.0
11274,a_a008556,0,40,3,2,3,3,에버랜드,6,14.0
11277,a_a002761,0,40,1,1,1,1,가평잣고을시장,4,14.0
11278,a_a002761,0,40,1,1,1,1,아침고요수목원,1,14.0
11292,a_a002558,1,40,1,1,3,3,서대문형무소역사관,2,11.0
11296,a_a005182,0,20,2,1,1,3,탑골공원,1,15.0
11298,a_a005182,0,20,2,1,1,3,광장시장,4,15.0
11304,a_a001749,1,30,2,1,1,1,트리플스트리트,4,15.0
11305,a_a001749,1,30,2,1,1,1,솔찬공원,1,8.0
11312,a_a000795,0,20,3,1,1,1,더현대서울,4,15.0
11325,a_a000058,0,30,2,1,1,1,현대백화점 무역센터점,4,9.0
11330,a_a000058,0,30,2,1,1,1,롯데월드타워&롯데월드몰,4,12.0
11341,a_a001375,0,20,2,1,1,3,AK& 홍대,4,15.0
11346,a_a001375,0,20,2,1,1,3,피규어프레소 FP점,4,15.0
11355,a_a001375,0,20,2,1,1,3,경의선책거리,4,13.0
11358,a_a001375,0,20,2,1,1,3,알비,3,15.0
11364,a_a004838,0,40,1,1,1,1,에버랜드,6,15.0
11368,a_a000277,1,20,2,3,1,3,덕수궁돌담길,1,15.0
11378,a_a000277,1,20,2,3,1,3,서울우리소리박물관,2,15.0
11379,a_a000277,1,20,2,3,1,3,창덕궁,2,15.0
11382,a_a007965,1,20,1,1,1,1,안성팜랜드,6,15.0
11391,a_a004294,0,60,2,1,1,1,서오릉,2,15.0
11399,a_a018069,1,20,1,1,1,2,양주전통문화축제,8,10.0
11405,a_a018069,1,20,1,1,1,2,회암사지박물관,2,10.0
11428,a_a010570,1,40,1,1,1,1,서울대공원,6,15.0
11436,a_a002949,1,20,2,1,2,3,롯데월드타워&롯데월드몰,4,14.0
11437,a_a002949,1,20,2,1,2,3,석촌호수 서호,1,15.0
11443,a_a002949,1,20,2,1,2,3,롯데월드타워&롯데월드몰,4,12.0
11469,a_a002123,1,20,1,1,1,1,창경궁,2,14.0
11474,a_a007925,0,60,1,1,1,1,동관왕묘,2,11.0
11487,a_a004261,1,30,1,1,1,2,서울대공원 둘레길,7,15.0
11495,a_a008365,1,30,1,1,1,3,시흥프리미엄아울렛,4,15.0
11506,a_a007205,1,20,2,1,1,1,마이아트뮤지엄,3,12.0
11514,a_a002866,1,40,3,3,1,3,방화수류정,2,12.0
11517,a_a002866,1,40,3,3,1,3,장안문,2,12.0
11518,a_a002866,1,40,3,3,1,3,화성행궁,2,12.0
11523,a_a002866,1,40,3,3,1,3,수원화성,2,10.0
11524,a_a002866,1,40,3,3,1,3,수원화성박물관,2,10.0
11525,a_a002866,1,40,3,3,1,3,행리단길,4,8.0
11527,a_a002866,1,40,3,3,1,3,지동시장,4,10.0
11533,a_a006711,1,60,3,2,3,2,파사성,1,12.0
11560,a_a014308,0,40,2,3,1,1,서오릉,2,15.0
11579,a_a006449,1,30,1,1,1,1,현대프리미엄아울렛 송도점,4,12.0
11587,a_a005674,0,30,1,1,1,2,코스트코 일산점,4,12.0
11588,a_a005674,0,30,1,1,1,2,통일동산두부마을,7,12.0
11603,a_a014996,1,20,1,1,1,3,덕수궁돌담길,7,14.0
11632,a_a000939,0,20,1,1,1,3,스타필드 하남,4,15.0
11641,a_a003980,1,20,1,1,1,3,DDP패션몰,3,15.0
11650,a_a004819,1,30,1,3,1,3,화성융릉과건릉,2,13.0
11678,a_a010134,0,20,1,3,3,1,모옌 부천점,4,12.0
11688,a_a010134,0,20,1,3,3,1,롯데백화점 중동점,4,8.0
11714,a_a005768,0,20,2,1,1,3,아침고요수목원,1,12.0
11720,a_a005537,0,30,3,1,1,1,현대백화점 미아점,4,11.0
11721,a_a005537,0,30,3,1,1,1,현대모터스튜디오 고양,3,15.0
11722,a_a005537,0,30,3,1,1,1,스타필드 고양,4,15.0
11724,a_a007940,1,20,1,1,1,1,창경궁,2,15.0
11735,a_a004717,0,20,3,3,1,3,서울시립미술관 서소문본관,3,15.0
11740,a_a004717,0,20,3,3,1,3,덕수궁,2,13.0
11741,a_a002735,1,30,1,3,1,2,인천대공원,1,12.0
11742,a_a002735,1,30,1,3,1,2,현대프리미엄아울렛 송도점,4,13.0
11748,a_a006348,1,20,1,3,1,1,롯데월드타워&롯데월드몰,4,13.0
11750,a_a002543,1,30,2,1,1,1,두타몰,4,12.0
